,full_name,pct,birthday,gender,party,senate_class,stage,cycle,start_date,end_date,ranked_choice_reallocated
2583,Claire McCaskill,44.7,1953-07-24,F,Democrat,1.0,general,2018,2018-11-03,2018-11-05,False
2584,Claire McCaskill,44.4,1953-07-24,F,Democrat,1.0,general,2018,2018-11-02,2018-11-04,False
2585,Claire McCaskill,44.4,1953-07-24,F,Democrat,1.0,general,2018,2018-10-29,2018-11-04,False
2586,Claire McCaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-11-01,2018-11-03,False
2587,Claire McCaskill,45.6,1953-07-24,F,Democrat,1.0,general,2018,2018-11-01,2018-11-03,False
2588,Claire McCaskill,47.0,1953-07-24,F,Democrat,1.0,general,2018,2018-11-01,2018-11-02,False
2589,Claire McCaskill,45.3,1953-07-24,F,Democrat,1.0,general,2018,2018-10-31,2018-11-02,False
2590,Claire McCaskill,45.8,1953-07-24,F,Democrat,1.0,general,2018,2018-10-30,2018-11-01,False
2591,Claire McCaskill,50.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-30,2018-11-01,False
2592,Claire McCaskill,50.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-30,2018-11-01,False
2593,Claire McCaskill,47.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-30,2018-11-01,False
2594,Claire McCaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-30,2018-11-01,False
2595,Claire McCaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-26,2018-11-01,False
2596,Claire McCaskill,45.2,1953-07-24,F,Democrat,1.0,general,2018,2018-10-29,2018-10-31,False
2597,Claire McCaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-25,2018-10-31,False
2598,Claire McCaskill,45.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-27,2018-10-30,False
2599,Claire McCaskill,43.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-27,2018-10-30,False
2600,Claire McCaskill,43.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-27,2018-10-30,False
2601,Claire McCaskill,41.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-27,2018-10-30,False
2602,Claire McCaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-24,2018-10-30,False
2603,Claire McCaskill,46.4,1953-07-24,F,Democrat,1.0,general,2018,2018-10-26,2018-10-27,False
2604,Claire McCaskill,45.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-24,2018-10-25,False
2605,Claire McCaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-17,2018-10-18,False
2606,Claire McCaskill,42.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-16,2018-10-18,False
2607,Claire McCaskill,47.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-11,2018-10-13,False
2608,Claire McCaskill,44.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-27,2018-10-07,False
2609,Claire McCaskill,36.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-27,2018-10-07,False
2610,Claire McCaskill,42.0,1953-07-24,F,Democrat,1.0,general,2018,2018-10-05,2018-10-06,False
2611,Claire McCaskill,43.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-29,2018-10-02,False
2612,Claire McCaskill,41.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-29,2018-10-02,False
2613,Claire McCaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-29,2018-10-02,False
2614,Claire McCaskill,44.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-29,2018-10-02,False
2615,Claire McCaskill,44.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-29,2018-10-02,False
2616,Claire McCaskill,49.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-29,2018-10-01,False
2617,Claire McCaskill,43.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-25,2018-09-29,False
2618,Claire McCaskill,47.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-25,2018-09-29,False
2619,Claire McCaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-26,2018-09-27,False
2620,Claire McCaskill,45.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-10,2018-09-14,False
2621,Claire McCaskill,44.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-11,2018-09-13,False
2622,Claire McCaskill,45.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-08,2018-09-11,False
2623,Claire McCaskill,42.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-08,2018-09-11,False
2624,Claire McCaskill,44.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-08,2018-09-11,False
2625,Claire McCaskill,41.0,1953-07-24,F,Democrat,1.0,general,2018,2018-09-08,2018-09-11,False
2626,Claire McCaskill,47.0,1953-07-24,F,Democrat,1.0,general,2018,2018-08-25,2018-08-28,False
2627,Claire McCaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-08-25,2018-08-28,False
2628,Claire McCaskill,44.0,1953-07-24,F,Democrat,1.0,general,2018,2018-08-25,2018-08-28,False
2629,Claire McCaskill,43.0,1953-07-24,F,Democrat,1.0,general,2018,2018-08-25,2018-08-28,False
2630,Claire McCaskill,41.0,1953-07-24,F,Democrat,1.0,general,2018,2018-08-12,2018-08-14,False
2631,Claire McCaskill,47.0,1953-07-24,F,Democrat,1.0,general,2018,2018-08-08,2018-08-09,False
2632,Claire McCaskill,42.0,1953-07-24,F,Democrat,1.0,general,2018,2018-07-10,2018-07-12,False
2633,Claire McCaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-07-07,2018-07-08,False
2634,Claire McCaskill,49.0,1953-07-24,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2635,Claire McCaskill,50.0,1953-07-24,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2636,Claire McCaskill,52.0,1953-07-24,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2637,Claire McCaskill,49.0,1953-07-24,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2638,Claire McCaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2639,Claire McCaskill,47.0,1953-07-24,F,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2640,Claire McCaskill,47.0,1953-07-24,F,Democrat,1.0,general,2018,2018-06-11,2018-06-13,False
2641,Claire McCaskill,48.0,1953-07-24,F,Democrat,1.0,general,2018,2018-05-09,2018-05-10,False
2642,Claire McCaskill,44.6,1953-07-24,F,Democrat,1.0,general,2018,2018-04-26,2018-04-29,False
2643,Claire McCaskill,48.0,1953-07-24,F,Democrat,1.0,general,2018,2018-04-18,2018-04-19,False
2644,Claire McCaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-04-16,2018-04-18,False
2645,Claire McCaskill,46.0,1953-07-24,F,Democrat,1.0,general,2018,2018-04-09,2018-04-12,False
2646,Claire McCaskill,45.0,1953-07-24,F,Democrat,1.0,general,2018,2018-04-04,2018-04-06,False
2647,Claire McCaskill,42.0,1953-07-24,F,Democrat,1.0,general,2018,2018-03-05,2018-03-07,False
2648,Claire McCaskill,44.0,1953-07-24,F,Democrat,1.0,general,2018,2018-02-12,2018-03-05,False
2649,Claire McCaskill,45.0,1953-07-24,F,Democrat,1.0,general,2018,2018-01-08,2018-01-09,False
2650,Claire McCaskill,45.0,1953-07-24,F,Democrat,1.0,general,2018,2018-01-03,2018-01-04,False
2651,Claire McCaskill,45.0,1953-07-24,F,Democrat,1.0,general,2018,2017-10-11,2017-10-12,False
2652,Claire McCaskill,45.0,1953-07-24,F,Democrat,1.0,general,2018,2017-08-16,2017-08-18,False
2653,Claire McCaskill,42.0,1953-07-24,F,Democrat,1.0,general,2018,2017-07-10,2017-07-11,False
2654,Claire McCaskill,44.0,1953-07-24,F,Democrat,1.0,general,2018,2017-07-07,2017-07-08,False
2655,Jon Tester,50.1,1956-08-21,M,Democrat,1.0,general,2018,2018-11-02,2018-11-05,False
2656,Jon Tester,49.9,1956-08-21,M,Democrat,1.0,general,2018,2018-11-01,2018-11-05,False
2657,Jon Tester,46.0,1956-08-21,M,Democrat,1.0,general,2018,2018-11-02,2018-11-04,False
2658,Jon Tester,48.5,1956-08-21,M,Democrat,1.0,general,2018,2018-10-31,2018-11-04,False
2659,Jon Tester,49.2,1956-08-21,M,Democrat,1.0,general,2018,2018-10-30,2018-11-03,False
2660,Jon Tester,49.5,1956-08-21,M,Democrat,1.0,general,2018,2018-10-29,2018-11-02,False
2661,Jon Tester,48.8,1956-08-21,M,Democrat,1.0,general,2018,2018-10-28,2018-11-01,False
2662,Jon Tester,49.0,1956-08-21,M,Democrat,1.0,general,2018,2018-10-26,2018-11-01,False
2663,Jon Tester,48.5,1956-08-21,M,Democrat,1.0,general,2018,2018-10-27,2018-10-31,False
2664,Jon Tester,48.0,1956-08-21,M,Democrat,1.0,general,2018,2018-10-25,2018-10-31,False
2665,Jon Tester,47.8,1956-08-21,M,Democrat,1.0,general,2018,2018-10-24,2018-10-30,False
2666,Jon Tester,48.0,1956-08-21,M,Democrat,1.0,general,2018,2018-10-24,2018-10-26,False
2667,Jon Tester,48.9,1956-08-21,M,Democrat,1.0,general,2018,2018-10-10,2018-10-18,False
2668,Jon Tester,47.0,1956-08-21,M,Democrat,1.0,general,2018,2018-10-08,2018-10-13,False
2669,Jon Tester,46.2,1956-08-21,M,Democrat,1.0,general,2018,2018-09-15,2018-10-06,False
2670,Jon Tester,49.0,1956-08-21,M,Democrat,1.0,general,2018,2018-09-28,2018-09-28,False
2671,Jon Tester,49.0,1956-08-21,M,Democrat,1.0,general,2018,2018-09-19,2018-09-22,False
2672,Jon Tester,44.0,1956-08-21,M,Democrat,1.0,general,2018,2018-09-17,2018-09-19,False
2673,Jon Tester,50.0,1956-08-21,M,Democrat,1.0,general,2018,2018-09-06,2018-09-16,False
2674,Jon Tester,47.0,1956-08-21,M,Democrat,1.0,general,2018,2018-09-10,2018-09-14,False
2675,Jon Tester,56.0,1956-08-21,M,Democrat,1.0,general,2018,2018-08-13,2018-08-31,False
2676,Jon Tester,45.0,1956-08-21,M,Democrat,1.0,general,2018,2018-08-20,2018-08-22,False
2677,Jon Tester,49.0,1956-08-21,M,Democrat,1.0,general,2018,2018-07-08,2018-07-10,False
2678,Jon Tester,55.0,1956-08-21,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2679,Jon Tester,54.0,1956-08-21,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2680,Jon Tester,54.0,1956-08-21,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2681,Jon Tester,55.0,1956-08-21,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2682,Jon Tester,54.0,1956-08-21,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2683,Jon Tester,54.0,1956-08-21,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2684,Jon Tester,51.0,1956-08-21,M,Democrat,1.0,general,2018,2018-06-11,2018-06-13,False
2685,Jon Tester,44.0,1956-08-21,M,Democrat,1.0,general,2024,2024-02-26,2024-03-02,False
2686,Jon Tester,49.0,1956-08-21,M,Democrat,1.0,general,2024,2024-02-12,2024-02-15,False
2687,Jon Tester,49.0,1956-08-21,M,Democrat,1.0,general,2024,2024-02-12,2024-02-15,False
2688,Jon Tester,50.0,1956-08-21,M,Democrat,1.0,general,2024,2024-02-12,2024-02-15,False
2689,Jon Tester,38.5,1956-08-21,M,Democrat,1.0,general,2024,2023-10-01,2023-10-04,False
2690,Jon Tester,42.0,1956-08-21,M,Democrat,1.0,general,2024,2023-08-12,2023-08-17,False
2691,Jon Tester,43.0,1956-08-21,M,Democrat,1.0,general,2024,2023-08-12,2023-08-17,False
2692,Jon Tester,41.0,1956-08-21,M,Democrat,1.0,general,2024,2023-02-18,2023-02-21,False
2693,Jon Tester,46.0,1956-08-21,M,Democrat,1.0,general,2024,2023-01-30,2023-02-01,False
2694,Jon Tester,45.0,1956-08-21,M,Democrat,1.0,general,2024,2023-01-30,2023-02-01,False
2695,Jon Tester,45.0,1956-08-21,M,Democrat,1.0,general,2024,2023-01-30,2023-02-01,False
2696,John Barrasso,60.0,1952-07-21,M,Republican,1.0,general,2018,2018-11-02,2018-11-04,False
2697,Robert Menendez,51.0,1954-01-01,M,Democrat,1.0,general,2018,2018-11-02,2018-11-04,False
2698,Robert Menendez,55.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-29,2018-11-04,False
2699,Robert Menendez,51.3,1954-01-01,M,Democrat,1.0,general,2018,2018-10-25,2018-10-31,False
2700,Robert Menendez,54.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-27,2018-10-29,False
2701,Robert Menendez,47.3,1954-01-01,M,Democrat,1.0,general,2018,2018-10-24,2018-10-26,False
2702,Robert Menendez,51.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-12,2018-10-19,False
2703,Robert Menendez,48.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-12,2018-10-19,False
2704,Robert Menendez,42.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-13,2018-10-17,False
2705,Robert Menendez,51.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-10,2018-10-16,False
2706,Robert Menendez,49.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-11,2018-10-15,False
2707,Robert Menendez,50.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-11,2018-10-15,False
2708,Robert Menendez,51.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-11,2018-10-15,False
2709,Robert Menendez,42.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-06,2018-10-09,False
2710,Robert Menendez,49.0,1954-01-01,M,Democrat,1.0,general,2018,2018-10-02,2018-10-05,False
2711,Robert Menendez,53.0,1954-01-01,M,Democrat,1.0,general,2018,2018-09-25,2018-10-02,False
2712,Robert Menendez,52.0,1954-01-01,M,Democrat,1.0,general,2018,2018-09-29,2018-10-01,False
2713,Robert Menendez,37.0,1954-01-01,M,Democrat,1.0,general,2018,2018-09-26,2018-09-30,False
2714,Robert Menendez,43.0,1954-01-01,M,Democrat,1.0,general,2018,2018-09-26,2018-09-30,False
2715,Robert Menendez,45.3,1954-01-01,M,Democrat,1.0,general,2018,2018-09-19,2018-09-27,False
2716,Robert Menendez,43.0,1954-01-01,M,Democrat,1.0,general,2018,2018-08-15,2018-08-20,False
2717,Robert Menendez,40.0,1954-01-01,M,Democrat,1.0,general,2018,2018-08-14,2018-08-15,False
2718,Robert Menendez,43.0,1954-01-01,M,Democrat,1.0,general,2018,2018-07-06,2018-07-10,False
2719,Robert Menendez,28.0,1954-01-01,M,Democrat,1.0,general,2018,2018-05-16,2018-05-21,False
2720,Robert Menendez,53.0,1954-01-01,M,Democrat,1.0,general,2018,2018-04-06,2018-04-10,False
2721,Robert Menendez,49.0,1954-01-01,M,Democrat,1.0,general,2018,2018-03-08,2018-03-12,False
2722,Robert Menendez,24.0,1954-01-01,M,Democrat,1.0,general,2024,2023-09-26,2023-09-27,False
2723,Dianne Feinstein,42.0,1933-06-22,F,Democrat,1.0,general,2018,2018-11-02,2018-11-04,False
2724,Dianne Feinstein,47.0,1933-06-22,F,Democrat,1.0,general,2018,2018-11-01,2018-11-03,False
2725,Dianne Feinstein,50.0,1933-06-22,F,Democrat,1.0,general,2018,2018-11-01,2018-11-02,False
2726,Dianne Feinstein,40.9,1933-06-22,F,Democrat,1.0,general,2018,2018-10-25,2018-10-30,False
2727,Dianne Feinstein,45.0,1933-06-22,F,Democrat,1.0,general,2018,2018-10-19,2018-10-25,False
2728,Dianne Feinstein,36.0,1933-06-22,F,Democrat,1.0,general,2018,2018-10-10,2018-10-24,False
2729,Dianne Feinstein,43.0,1933-06-22,F,Democrat,1.0,general,2018,2018-10-12,2018-10-21,False
2730,Dianne Feinstein,40.8,1933-06-22,F,Democrat,1.0,general,2018,2018-10-17,2018-10-19,False
2731,Dianne Feinstein,40.0,1933-06-22,F,Democrat,1.0,general,2018,2018-10-12,2018-10-14,False
2732,Dianne Feinstein,44.0,1933-06-22,F,Democrat,1.0,general,2018,2018-09-17,2018-10-14,False
2733,Dianne Feinstein,41.0,1933-06-22,F,Democrat,1.0,general,2018,2018-09-17,2018-10-14,False
2734,Dianne Feinstein,43.0,1933-06-22,F,Democrat,1.0,general,2018,2018-10-05,2018-10-06,False
2735,Dianne Feinstein,55.0,1933-06-22,F,Democrat,1.0,general,2018,2018-09-16,2018-09-18,False
2736,Dianne Feinstein,40.0,1933-06-22,F,Democrat,1.0,general,2018,2018-09-09,2018-09-18,False
2737,Dianne Feinstein,44.1,1933-06-22,F,Democrat,1.0,general,2018,2018-09-05,2018-09-14,False
2738,Dianne Feinstein,35.0,1933-06-22,F,Democrat,1.0,general,2018,2018-09-05,2018-09-14,False
2739,Dianne Feinstein,37.3,1933-06-22,F,Democrat,1.0,general,2018,2018-08-29,2018-09-02,False
2740,Dianne Feinstein,46.0,1933-06-22,F,Democrat,1.0,general,2018,2018-07-08,2018-07-17,False
2741,Dianne Feinstein,46.0,1933-06-22,F,Democrat,1.0,general,2018,2018-06-26,2018-06-27,False
2742,Dianne Feinstein,28.0,1933-06-22,F,Democrat,1.0,general,2018,2018-06-06,2018-06-17,False
2743,Dianne Feinstein,32.0,1933-06-22,F,Democrat,1.0,general,2018,2018-06-06,2018-06-17,False
2744,Dianne Feinstein,37.8,1933-06-22,F,Democrat,1.0,general,2018,2018-04-16,2018-04-18,False
2745,Amy Klobuchar,55.0,1960-05-25,F,Democrat,1.0,general,2018,2018-11-02,2018-11-04,False
2746,Amy Klobuchar,53.0,1960-05-25,F,Democrat,1.0,general,2018,2018-11-01,2018-11-03,False
2747,Amy Klobuchar,57.0,1960-05-25,F,Democrat,1.0,general,2018,2018-10-29,2018-10-31,False
2748,Amy Klobuchar,54.0,1960-05-25,F,Democrat,1.0,general,2018,2018-10-15,2018-10-30,False
2749,Amy Klobuchar,56.0,1960-05-25,F,Democrat,1.0,general,2018,2018-10-15,2018-10-17,False
2750,Amy Klobuchar,50.0,1960-05-25,F,Democrat,1.0,general,2018,2018-10-12,2018-10-13,False
2751,Amy Klobuchar,59.0,1960-05-25,F,Democrat,1.0,general,2018,2018-09-30,2018-10-04,False
2752,Amy Klobuchar,60.0,1960-05-25,F,Democrat,1.0,general,2018,2018-09-30,2018-10-04,False
2753,Amy Klobuchar,62.0,1960-05-25,F,Democrat,1.0,general,2018,2018-09-30,2018-10-04,False
2754,Amy Klobuchar,63.0,1960-05-25,F,Democrat,1.0,general,2018,2018-09-30,2018-10-04,False
2755,Amy Klobuchar,60.0,1960-05-25,F,Democrat,1.0,general,2018,2018-09-10,2018-09-12,False
2756,Amy Klobuchar,53.0,1960-05-25,F,Democrat,1.0,general,2018,2018-09-06,2018-09-08,False
2757,Amy Klobuchar,53.6,1960-05-25,F,Democrat,1.0,general,2018,2018-08-17,2018-08-20,False
2758,Amy Klobuchar,50.2,1960-05-25,F,Democrat,1.0,general,2018,2018-08-08,2018-08-11,False
2759,Amy Klobuchar,57.0,1960-05-25,F,Democrat,1.0,general,2018,2018-06-24,2018-06-25,False
2760,Amy Klobuchar,49.0,1960-05-25,F,Democrat,1.0,general,2024,2024-02-23,2024-02-28,False
2761,Roger F. Wicker,48.0,1951-07-05,M,Republican,1.0,general,2018,2018-11-02,2018-11-04,False
2762,Roger F. Wicker,60.0,1951-07-05,M,Republican,1.0,general,2018,2018-10-13,2018-10-18,False
2763,Roger F. Wicker,57.0,1951-07-05,M,Republican,1.0,general,2018,2018-10-13,2018-10-18,False
2764,Roger F. Wicker,57.0,1951-07-05,M,Republican,1.0,general,2018,2018-10-13,2018-10-18,False
2765,Roger F. Wicker,54.0,1951-07-05,M,Republican,1.0,general,2018,2018-10-13,2018-10-18,False
2766,Roger F. Wicker,43.0,1951-07-05,M,Republican,1.0,general,2018,2018-09-09,2018-09-24,False
2767,Roger F. Wicker,53.25,1951-07-05,M,Republican,1.0,general,2018,2018-07-30,2018-07-31,False
2768,Roger F. Wicker,48.1,1951-07-05,M,Republican,1.0,general,2018,2018-04-10,2018-04-11,False
2769,Sherrod Brown,53.0,1952-11-09,M,Democrat,1.0,general,2018,2018-11-02,2018-11-04,False
2770,Sherrod Brown,53.0,1952-11-09,M,Democrat,1.0,general,2018,2018-11-01,2018-11-03,False
2771,Sherrod Brown,52.4,1952-11-09,M,Democrat,1.0,general,2018,2018-10-30,2018-10-31,False
2772,Sherrod Brown,46.0,1952-11-09,M,Democrat,1.0,general,2018,2018-10-29,2018-10-30,False
2773,Sherrod Brown,48.8,1952-11-09,M,Democrat,1.0,general,2018,2018-10-26,2018-10-28,False
2774,Sherrod Brown,51.2,1952-11-09,M,Democrat,1.0,general,2018,2018-10-19,2018-10-27,False
2775,Sherrod Brown,53.6,1952-11-09,M,Democrat,1.0,general,2018,2018-10-04,2018-10-08,False
2776,Sherrod Brown,49.5,1952-11-09,M,Democrat,1.0,general,2018,2018-09-28,2018-10-08,False
2777,Sherrod Brown,43.0,1952-11-09,M,Democrat,1.0,general,2018,2018-09-10,2018-10-04,False
2778,Sherrod Brown,52.5,1952-11-09,M,Democrat,1.0,general,2018,2018-09-18,2018-09-20,False
2779,Sherrod Brown,52.0,1952-11-09,M,Democrat,1.0,general,2018,2018-09-16,2018-09-20,False
2780,Sherrod Brown,52.0,1952-11-09,M,Democrat,1.0,general,2018,2018-09-16,2018-09-20,False
2781,Sherrod Brown,49.0,1952-11-09,M,Democrat,1.0,general,2018,2018-09-16,2018-09-20,False
2782,Sherrod Brown,49.0,1952-11-09,M,Democrat,1.0,general,2018,2018-09-16,2018-09-20,False
2783,Sherrod Brown,49.5,1952-11-09,M,Democrat,1.0,general,2018,2018-09-13,2018-09-20,False
2784,Sherrod Brown,39.0,1952-11-09,M,Democrat,1.0,general,2018,2018-09-13,2018-09-20,False
2785,Sherrod Brown,49.2,1952-11-09,M,Democrat,1.0,general,2018,2018-09-05,2018-09-15,False
2786,Sherrod Brown,47.0,1952-11-09,M,Democrat,1.0,general,2018,2018-09-02,2018-09-11,False
2787,Sherrod Brown,46.2,1952-11-09,M,Democrat,1.0,general,2018,2018-08-31,2018-09-04,False
2788,Sherrod Brown,44.98,1952-11-09,M,Democrat,1.0,general,2018,2018-06-30,2018-07-10,False
2789,Sherrod Brown,52.0,1952-11-09,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2790,Sherrod Brown,52.0,1952-11-09,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2791,Sherrod Brown,50.0,1952-11-09,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2792,Sherrod Brown,52.0,1952-11-09,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2793,Sherrod Brown,48.0,1952-11-09,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2794,Sherrod Brown,49.0,1952-11-09,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False
2795,Sherrod Brown,51.0,1952-11-09,M,Democrat,1.0,general,2018,2018-06-17,2018-06-22,False
2796,Sherrod Brown,51.0,1952-11-09,M,Democrat,1.0,general,2018,2018-06-07,2018-06-12,False
2797,Sherrod Brown,53.4,1952-11-09,M,Democrat,1.0,general,2018,2018-06-06,2018-06-11,False
2798,Sherrod Brown,45.0,1952-11-09,M,Democrat,1.0,general,2018,2018-05-29,2018-05-31,False
2799,Sherrod Brown,47.9,1952-11-09,M,Democrat,1.0,general,2018,2018-05-21,2018-05-25,False
2800,Sherrod Brown,52.0,1952-11-09,M,Democrat,1.0,general,2018,2018-03-16,2018-03-20,False
2801,Sherrod Brown,41.0,1952-11-09,M,Democrat,1.0,general,2018,2018-02-28,2018-03-09,False
2802,Sherrod Brown,50.0,1952-11-09,M,Democrat,1.0,general,2018,2018-02-12,2018-03-05,False
2803,Sherrod Brown,45.4,1952-11-09,M,Democrat,1.0,general,2024,2024-03-13,2024-03-13,False
2804,Sherrod Brown,47.4,1952-11-09,M,Democrat,1.0,general,2024,2024-03-13,2024-03-13,False
2805,Sherrod Brown,48.0,1952-11-09,M,Democrat,1.0,general,2024,2024-03-13,2024-03-13,False
2806,Sherrod Brown,41.1,1952-11-09,M,Democrat,1.0,general,2024,2024-03-08,2024-03-11,False
2807,Sherrod Brown,44.6,1952-11-09,M,Democrat,1.0,general,2024,2024-03-08,2024-03-11,False
2808,Sherrod Brown,44.6,1952-11-09,M,Democrat,1.0,general,2024,2024-03-08,2024-03-11,False
2809,Sherrod Brown,43.0,1952-11-09,M,Democrat,1.0,general,2024,2024-03-06,2024-03-11,False
2810,Sherrod Brown,42.0,1952-11-09,M,Democrat,1.0,general,2024,2024-03-06,2024-03-11,False
2811,Sherrod Brown,44.0,1952-11-09,M,Democrat,1.0,general,2024,2024-03-06,2024-03-11,False
2812,Sherrod Brown,37.0,1952-11-09,M,Democrat,1.0,general,2024,2024-03-07,2024-03-10,False
2813,Sherrod Brown,38.6,1952-11-09,M,Democrat,1.0,general,2024,2024-03-07,2024-03-10,False
2814,Sherrod Brown,38.7,1952-11-09,M,Democrat,1.0,general,2024,2024-03-07,2024-03-10,False
2815,Sherrod Brown,38.1,1952-11-09,M,Democrat,1.0,general,2024,2024-01-23,2024-01-25,False
2816,Sherrod Brown,39.0,1952-11-09,M,Democrat,1.0,general,2024,2024-01-23,2024-01-25,False
2817,Sherrod Brown,39.4,1952-11-09,M,Democrat,1.0,general,2024,2024-01-23,2024-01-25,False
2818,Sherrod Brown,40.5,1952-11-09,M,Democrat,1.0,general,2024,2023-11-10,2023-11-13,False
